0,1,2,3,4,5
0.94138545,0.058614563,0.8948005,0.019347038,0.044740025,0.041112456
0.9349005,0.065099455,0.8796069,0.014742015,0.042997543,0.062653564
0.91851854,0.08148148,0.8548586,0.018450184,0.051660515,0.07503075
0.9126394,0.0873606,0.8275449,0.016766466,0.058682635,0.097005986
0.91573036,0.084269665,0.83920187,0.026995305,0.05516432,0.078638494
0.9159213,0.084078714,0.86272323,0.017857144,0.051339287,0.06808036
0.9594096,0.040590405,0.9188876,0.009269988,0.027809964,0.044032443
0.9375,0.0625,0.89791185,0.009280742,0.04524362,0.047563806
0.9396092,0.060390763,0.8671875,0.012276785,0.043526787,0.077008925
0.930605,0.06939502,0.8817568,0.016891891,0.045045044,0.056306306
0.93772894,0.062271062,0.8636364,0.01590909,0.036363635,0.08409091
0.9056261,0.09437387,0.84597963,0.023782559,0.053227633,0.07701019
0.9166667,0.083333336,0.83387977,0.020765027,0.045901638,0.09945355
0.9415808,0.058419243,0.88595563,0.011615628,0.04223865,0.060190074
0.96020764,0.03979239,0.88020307,0.008121828,0.028426396,0.083248734
0.9516408,0.04835924,0.89359504,0.011363637,0.024793388,0.07024793
0.94700855,0.052991454,0.8954451,0.007246377,0.039337475,0.057971016
0.91653025,0.08346972,0.85859615,0.019328587,0.05391658,0.0681587
0.9356913,0.06430868,0.86809814,0.015337423,0.05010225,0.06646217
0.9510961,0.04890388,0.88503253,0.010845987,0.031453364,0.07266811
0.9580537,0.04194631,0.9002193,0.009868421,0.029605264,0.06030702
0.96258503,0.037414964,0.91043085,0.012471655,0.020408163,0.05668934
0.9704348,0.029565217,0.89241225,0.0056625144,0.030577576,0.071347676
0.9342561,0.065743946,0.8516903,0.014176663,0.0523446,0.08178844
0.92941177,0.07058824,0.846318,0.016008537,0.060832445,0.07684098
0.9259259,0.074074075,0.83728117,0.01853759,0.047373842,0.09680741
0.9457237,0.054276317,0.87398374,0.008130081,0.044715445,0.07317073
