0,1,2,3,4,5
0.957047,0.04295302,0.83934736,0.002196423,0.03984939,0.11860684
0.943734,0.056265984,0.84719765,0.0005899705,0.03864307,0.11356932
0.9530686,0.04693141,0.86564404,0.0010579212,0.038085163,0.09521291
0.9723225,0.027677497,0.9177795,0.0005236973,0.01544907,0.06624771
0.9703088,0.029691212,0.93267226,0.0010438414,0.013308977,0.052974947
0.9707944,0.029205607,0.86355656,0.0007524454,0.01755706,0.11813393
0.953917,0.04608295,0.8530713,0.0012285012,0.028009828,0.117690414
0.9697309,0.030269058,0.8623014,0.00048146365,0.029610014,0.107607126
0.9515608,0.048439182,0.8224236,0.00090600224,0.028992072,0.14767838
0.9823204,0.017679557,0.9162758,0.0,0.007035647,0.07668856
0.98245615,0.01754386,0.97153467,0.0,0.0071782176,0.021287128
0.9867257,0.013274336,0.9636132,0.00025445293,0.0043256995,0.031806614
0.98444444,0.015555556,0.953548,0.0011399259,0.004844685,0.04046737
0.98301244,0.016987542,0.9371996,0.0,0.008651073,0.05414931
0.9628378,0.037162162,0.9062613,0.00398118,0.018458197,0.071299314
0.96954936,0.03045067,0.850463,0.0013888889,0.042592593,0.10555556
0.978803,0.021197008,0.88293445,0.001560874,0.047866806,0.067637876
0.99110544,0.008894537,0.94204426,0.0,0.006849315,0.051106427
0.9908973,0.009102731,0.9361245,0.0,0.009661836,0.054213636
0.9843546,0.015645372,0.9141631,0.0005364807,0.009656653,0.07564378
0.98273575,0.017264277,0.8946791,0.0,0.027975865,0.077345036
0.98613036,0.0138696255,0.87403315,0.0,0.017127072,0.10883978
0.98268396,0.017316017,0.8774656,0.0011954573,0.03048416,0.09085475
0.9860465,0.013953488,0.9201031,0.0,0.010953608,0.0689433
0.9873016,0.012698413,0.93811077,0.0,0.01237785,0.0495114
0.99682033,0.0031796503,0.9211854,0.0,0.001261034,0.07755359
0.9918434,0.008156607,0.8959108,0.0,0.0030978934,0.10099132
0.9895288,0.010471204,0.97333336,0.0,0.007017544,0.019649122
0.9980198,0.001980198,0.9939707,0.0,0.0017226529,0.004306632
1.0,0.0,0.99448127,0.0,0.0,0.005518764
0.99266505,0.0073349634,0.98941797,0.0,0.003968254,0.0066137565
0.9973262,0.0026737968,0.9920761,0.0,0.0015847861,0.0063391444
0.9966216,0.0033783785,0.9842697,0.0,0.002247191,0.013483146
0.99264705,0.007352941,0.98275864,0.0,0.00862069,0.00862069
1.0,0.0,0.9347826,0.0,0.0,0.06521739
1.0,0.0,0.8333333,0.0,0.0,0.16666667
0.9358974,0.06410257,0.76363635,0.018181818,0.09090909,0.12727273
0.98717946,0.012820513,0.9056604,0.0,0.018867925,0.0754717
1.0,0.0,0.90384614,0.0,0.0,0.09615385
0.9846154,0.015384615,0.5,0.0,0.015873017,0.48412699
0.97979796,0.02020202,0.6720648,0.0,0.020242915,0.30769232
0.9875,0.0125,0.77936965,0.0,0.017191976,0.2034384
0.9855596,0.014440433,0.8101545,0.0,0.013245033,0.17660044
0.99667776,0.003322259,0.88973385,0.0,0.0038022813,0.10646388
0.99375,0.00625,0.8875839,0.0,0.0033557047,0.1090604
0.997006,0.002994012,0.8989599,0.0,0.0014858841,0.09955423
0.99122804,0.00877193,0.8990182,0.0,0.007012623,0.093969144
0.99707603,0.0029239766,0.944206,0.0,0.0071530757,0.048640914
0.9969789,0.003021148,0.92466766,0.0,0.0014771048,0.07385524
1.0,0.0,0.91577333,0.0,0.0,0.084226646
0.9968944,0.0031055901,0.9495268,0.0,0.0063091484,0.04416404
0.98381877,0.01618123,0.9485904,0.0,0.014925373,0.036484245
0.9904762,0.00952381,0.8956954,0.0,0.014900662,0.08940397
1.0,0.0,0.942029,0.0,0.0,0.057971016
0.9913793,0.00862069,0.82753164,0.0,0.004746835,0.16772152
1.0,0.0,0.93591905,0.0,0.0,0.064080946
1.0,0.0,0.9658887,0.0,0.0,0.03411131
0.9967533,0.0032467532,0.9634615,0.0,0.0019230769,0.034615386
1.0,0.0,0.99380165,0.0,0.0,0.006198347
1.0,0.0,0.997543,0.0,0.0,0.0024570024
0.992278,0.0077220076,0.97333336,0.0,0.0053333333,0.021333333
0.9946808,0.005319149,0.95019156,0.0,0.0038314175,0.04597701
0.97894734,0.021052632,0.8631179,0.0,0.015209125,0.121673
0.98930484,0.010695187,0.88122606,0.0,0.01532567,0.10344828
0.984375,0.015625,0.8695652,0.0,0.018115941,0.11231884
1.0,0.0,0.9172414,0.0,0.0,0.08275862
1.0,0.0,0.96633,0.0,0.0,0.033670034
1.0,0.0,0.9577922,0.0,0.0,0.042207792
0.9809524,0.01904762,0.88955224,0.0,0.011940299,0.098507464
0.99019605,0.009803922,0.8938053,0.0,0.0088495575,0.097345136
0.9906103,0.0093896715,0.915942,0.0,0.008695652,0.07536232
0.9710145,0.028985508,0.89830506,0.0,0.01977401,0.08192091
0.9951691,0.004830918,0.93557423,0.0,0.0028011205,0.06162465
1.0,0.0,0.93715847,0.0,0.0,0.06284153
1.0,0.0,0.95135134,0.0,0.0,0.048648648
1.0,0.0,0.92797786,0.0,0.0,0.07202216
0.9905213,0.009478673,0.9116022,0.0,0.008287293,0.0801105
0.9950495,0.004950495,0.9279539,0.0,0.014409222,0.057636887
0.9896373,0.010362694,0.9179331,0.0,0.0060790274,0.075987846
0.994709,0.005291005,0.95409834,0.0,0.009836066,0.036065575
1.0,0.0,0.97619045,0.0,0.0,0.023809524
1.0,0.0,0.975265,0.0,0.0,0.024734983
1.0,0.0,0.9358491,0.0,0.0,0.064150944
0.97590363,0.024096385,0.8902439,0.0,0.020325202,0.08943089
0.9936709,0.006329114,0.88381743,0.0,0.008298756,0.10788382
0.98214287,0.017857144,0.872428,0.0,0.06995885,0.057613168
1.0,0.0,0.8442029,0.0,0.0,0.1557971
1.0,0.0,0.96309966,0.0,0.0,0.036900368
0.994709,0.005291005,0.9490909,0.0,0.0036363637,0.047272727
0.98139536,0.018604651,0.85209006,0.003215434,0.019292604,0.12540193
0.9950495,0.004950495,0.90705127,0.0,0.0032051282,0.08974359
1.0,0.0,0.9179331,0.0,0.0,0.08206687
0.97979796,0.02020202,0.897281,0.003021148,0.012084592,0.08761329
0.99450547,0.0054945056,0.9125,0.0,0.003125,0.084375
1.0,0.0,0.96875,0.0,0.0,0.03125
1.0,0.0,0.93731344,0.0,0.0,0.06268657
0.98214287,0.017857144,0.88957053,0.0,0.015337423,0.09509202
0.9883041,0.0116959065,0.9230769,0.0,0.0064102565,0.070512824
0.9945355,0.0054644807,0.9230769,0.0,0.0032051282,0.07371795
0.98930484,0.010695187,0.92508143,0.0032573289,0.0,0.07166124
0.9840425,0.015957447,0.9209622,0.0,0.013745705,0.0652921
0.95454544,0.045454547,0.8068182,0.0,0.03125,0.16193181
1.0,0.0,0.93837535,0.0,0.0,0.06162465
1.0,0.0,0.9700599,0.0,0.0,0.029940119
0.99907494,0.0009250806,0.92468405,0.0043205786,0.00796374,0.06303157
1.0,0.0,0.93050736,0.004729461,0.005383019,0.059380237
1.0,0.0,0.93678105,0.004633413,0.0031471152,0.055438392
1.0,0.0,0.93370026,0.0046231705,0.004475762,0.05720086
1.0,0.0,0.9350277,0.0043227836,0.0042214557,0.056428015
0.9989578,0.001042209,0.95578027,0.0010978798,0.0,0.043121804
0.99672735,0.003272674,0.95684505,0.0,0.00031011115,0.04284484
0.99772334,0.002276716,0.95167804,0.0002332846,0.0012394156,0.046849266
0.99435955,0.0056404383,0.8650843,0.005483261,0.028686937,0.10074554
0.9932313,0.006768695,0.8649438,0.005007968,0.029234132,0.1008141
1.0,0.0,0.8975199,0.0078786425,0.012224102,0.08237733
1.0,0.0,0.9182417,0.008219462,0.004277228,0.0692617
1.0,0.0,0.9210938,0.0046547283,0.007805499,0.066446036
1.0,0.0,0.9229666,0.0045505827,0.007414222,0.06506859
0.9999673,3.275156e-05,0.9159249,0.004517033,0.010483579,0.06907446
0.99833393,0.0016660456,0.91620004,0.003669925,0.011294684,0.068835355
0.99742925,0.0025708016,0.9169745,0.0031825115,0.011591308,0.06825167
0.9969067,0.0030933176,0.91613936,0.0030860924,0.012090246,0.06868421
0.99565816,0.0043418948,0.9148872,0.0026031593,0.013260165,0.0692495
0.99596125,0.0040387493,0.91938955,0.0023696756,0.011624381,0.06661637
0.9958424,0.0041575665,0.9216463,0.0020748011,0.010998308,0.0652806
0.9954727,0.004527324,0.9284894,0.001103793,0.009056342,0.061350517
0.99734396,0.002655995,0.926702,0.00228811,0.008592239,0.062417593
0.9986573,0.0013426971,0.92905986,0.0028056027,0.007135559,0.060998935
0.9990342,0.000965782,0.9339806,0.0024882636,0.0054059858,0.058125187
0.9930496,0.006950407,0.8648935,0.0049876114,0.029377589,0.10074128
1.0,0.0,0.89522433,0.00786695,0.01348317,0.0834256
0.99349606,0.0065039215,0.86471224,0.005103793,0.029299788,0.100884154
1.0,0.0,0.8939014,0.007411064,0.014502662,0.08418485
1.0,0.0,0.9102245,0.007639734,0.008529733,0.07360596
1.0,0.0,0.9225017,0.0057337577,0.0063357134,0.06542883
1.0,0.0,0.9327814,0.005055462,0.0030117407,0.059151392
1.0,0.0,0.9381082,0.0036693916,0.0023294361,0.05589293
1.0,0.0,0.94196624,0.0023371966,0.0021550867,0.053541426
1.0,0.0,0.943076,0.0019906424,0.0019716325,0.052961715
1.0,0.0,0.9478652,0.0015216952,0.00021751887,0.05039558
1.0,0.0,0.943765,0.0014546132,0.0019670587,0.052813336
1.0,0.0,0.9462729,0.0015460207,0.0005738777,0.051607218
1.0,0.0,0.942165,0.0025148676,0.0010373036,0.05428289
0.9992759,0.00072409114,0.95325834,0.0,0.0,0.04674166
0.99870986,0.0012901459,0.9496904,0.0,0.0010125356,0.049296975
1.0,0.0,0.9481509,0.00093258097,0.0,0.050916538
1.0,0.0,0.9423156,0.0009625248,0.0023599393,0.05436203
0.99716544,0.0028345424,0.86821294,0.005171153,0.026234472,0.10038142
1.0,0.0,0.9007664,0.008150341,0.009415376,0.08166789
